facility_id,layer,name,latitude,longitude,address,city,postcode,source,source_detail,collaboration,osm_type,osm_id,amenity,healthcare,healthcare_speciality,operator,phone,website,rd_x,rd_y
osm:node:2844635500,general_practitioner,Kizoom Kindzorg op maat,51.5429439,5.0524656,"Dr. Hub van Doorneweg 81, 5026RB, Tilburg",Tilburg,5026RB,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2844635500,doctors,,,,,https://www.kizoom.nl/,,
osm:node:9819780777,general_practitioner,Kliniek Oud Zuid,52.3559859,4.8775877,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,9819780777,doctors,doctor,otolaryngology,,+31 20 675 3933,https://kliniekoudzuid.nl/,,
osm:node:5961013591,general_practitioner,Koninginnelaan,52.1777028,4.4677898,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,5961013591,doctors,doctor,,,,https://huisartsenpraktijkkoninginnelaan.nl,,
osm:way:1294928198,general_practitioner,Koningshoed,52.3900012,4.6427166,"Johannes de Breukstraat 42, 2021HB, Haarlem",Haarlem,2021HB,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,way,1294928198,doctors,doctor,general,Huisarts Jonkhof,,,,
osm:node:6896019691,general_practitioner,Korte Geer,52.1280555,5.4251019,"Korte Geer 8, 3833VV, Leusden",Leusden,3833VV,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,6896019691,doctors,doctor,general,,+31 85 7731100,https://huisartskortegeer.nl/,,
osm:node:2862573083,general_practitioner,Kraaiennest Medisch centrum,52.3170698,4.979475,"Kraaiennest 69, 1104CE, Amsterdam",Amsterdam,1104CE,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2862573083,doctors,doctor,general,Dhr. M.J.K.D. Soeltan,+31 20 750 7253; +31 20 726 7222,https://huisartsenpraktijkkraaiennest.praktijkinfo.nl/,,
osm:node:726511719,general_practitioner,Kraamzorg Homecare,51.460717,5.470488,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,726511719,doctors,doctor,,,,,,
osm:node:2708637215,general_practitioner,Kraay & Ensink,52.3790232,4.6348646,"Frankestraat 44;46;42, 2011HV, Haarlem",Haarlem,2011HV,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2708637215,doctors,doctor,,,,https://kraaij-ensink.praktijkinfo.nl/,,
osm:way:369172779,general_practitioner,Lands Laboratorium,12.5204038,-70.0302363,"Hospitaalstraat 4, Oranjestad",Oranjestad,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,way,369172779,doctors,doctor,,,,,,
osm:node:4311430193,general_practitioner,Laser Studentarts,53.220195,6.5770952,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,4311430193,doctors,doctor,,,,,,
osm:node:2898997664,general_practitioner,Lindeman & Rechters,51.5187944,5.5920886,"Grotenhof 44b, 5737CB, Lieshout",Lieshout,5737CB,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2898997664,doctors,doctor,,,,https://huisartsenlindemanrechters.praktijkinfo.nl,,
osm:node:2720885547,general_practitioner,Lindendokters,52.3796121,4.882759,"Tweede Lindendwarsstraat 5-H, 1015LH, Amsterdam",Amsterdam,1015LH,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2720885547,doctors,doctor,,,+31 20 625 4294,https://www.praktijklindendokters.nl/,,
osm:node:1948206396,general_practitioner,Lingzhi,52.3508759,4.7952746,"Pieter Calandlaan 1127, 1069SE, Amsterdam",Amsterdam,1069SE,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,1948206396,doctors,doctor,,,+31 20 785 7698,https://www.lingzhi.nl/,,
osm:node:2771957086,general_practitioner,"M. Dogger, Huisarts",52.3306748,6.2861874,"Uilenbroekstraat 82, 8111BE, Heeten",Heeten,8111BE,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2771957086,pharmacy,pharmacy,,,,,,
osm:node:4534884934,general_practitioner,M. Lachman,52.0621519,4.3121011,"Waldorpstraat 506, 2521CH, 's-Gravenhage",'s-Gravenhage,2521CH,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,4534884934,doctors,doctor,general,,+31 70 763 3340,,,
osm:node:2712891525,general_practitioner,MBBS huisartsen,52.0901664,4.396536,"Prins Hendriklaan 84, 2264SX, Leidschendam",Leidschendam,2264SX,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2712891525,doctors,doctor,general,,+31 70 327 4535,https://www.mbbshuisartsen.com/,,
osm:node:6046600064,general_practitioner,MC Baanhoek West,51.8284662,4.7369664,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,6046600064,doctors,doctor,,,,,,
osm:node:8243112196,general_practitioner,MC Zorg en Hoop,52.3168579,4.9782765,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,8243112196,doctors,doctor,,,,https://mczorgenhoop.nl/,,
osm:node:4444399460,general_practitioner,MC Zuidhoven,51.792006,4.6716753,"Spirea 9, 3317JP, Dordrecht",Dordrecht,3317JP,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,4444399460,doctors,doctor,,,,https://www.mczuidhoven.nl,,
osm:node:2750966065,general_practitioner,MC de Wieënhof,51.5158667,5.9803306,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2750966065,doctors,doctor,,,,https://mcwieenhof.nl,,
osm:node:7052053018,general_practitioner,MC-Helperpark,53.2051965,6.5874275,"Helperpark 258-N, 9723ZA, Groningen",Groningen,9723ZA,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,7052053018,doctors,doctor,,,+31 50 200 3333,https://mc-helperpark.nl/,,
osm:way:424803032,general_practitioner,MCCR Antriol,12.1667707,-68.2703388,Kaya Erica 1,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,way,424803032,doctors,doctor,general,,,https://mccrbonaire.com/,,
osm:node:13353490859,general_practitioner,MET ggz,50.8511023,5.7039694,"Parallelweg 45-47, 6221BD, Maastricht",Maastricht,6221BD,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,13353490859,doctors,doctor,psychiatry,,+31 88 115 6801,https://www.metggz.nl/,,
osm:node:2819030123,general_practitioner,MRI Centrum Amsterdam,52.3283608,4.8658056,"Nijenburg 150, 1081GG, Amsterdam",Amsterdam,1081GG,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2819030123,doctors,doctor,radiology,,,https://www.mricentrum.nl/amsterdam,,
osm:node:2861848771,general_practitioner,Maatschap Het Zorgeiland,52.6626387,4.8446825,"Hortensialaan 162, 1702KJ, Heerhugowaard",Heerhugowaard,1702KJ,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2861848771,doctors,doctor,general,G. Mitrasing; M. Posthouwer,+31 72 571 4235,https://mitrasing.praktijkinfo.nl/,,
osm:node:2831482427,general_practitioner,Maatschap Huisartsenpraktijk Koeweide,51.9217484,6.5814716,"Koeweide 16, 7121EJ, Aalten",Aalten,7121EJ,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2831482427,doctors,doctor,,,,,,
osm:node:2816395691,general_practitioner,Maatschap Huisartsenpraktijk Vliethof,51.5357208,4.2174374,"Vliethof 10, 4691HA, Tholen",Tholen,4691HA,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2816395691,doctors,doctor,,,+31 166 602 350,https://www.huisartsenpraktijkvliethof.nl/,,
osm:node:2786329939,general_practitioner,Maatschap huisartsen Rozenburcht,51.9231648,4.5813903,"Nieuwe Laan 8, 2902BW, Capelle aan den IJssel",Capelle aan den IJssel,2902BW,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2786329939,doctors,doctor,,,,,,
osm:node:9480534642,general_practitioner,Margaretha Medisch Centrum,51.4321938,4.374907,"Siardus Bogaertslaan 8A, 4635CM, Huijbergen",Huijbergen,4635CM,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,9480534642,doctors,doctor,,,,https://huisartsenpraktijkhuijbergen.nl/,,
osm:node:12041361328,general_practitioner,Matijn Roest,52.376319,4.8741403,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,12041361328,doctors,doctor,general,,,,,
osm:node:11119245543,general_practitioner,Mauritskliniek,52.3557832,4.8219819,"Pieter Calandlaan 101, 1065KK, Amsterdam",Amsterdam,1065KK,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,11119245543,doctors,doctor,dermatology,,,,,
osm:node:13387274001,general_practitioner,MedPoint Hato,12.1840128,-68.954554,Hato Passenger Terminal,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,13387274001,doctors,,general,,+59995242944,https://medpointcuracao.com/,,
osm:node:13387278201,general_practitioner,MedPoint Mambo,12.0886587,-68.900905,"Bapor Kibra, Willemstad",Willemstad,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,13387278201,doctors,doctor,general,,+59995242944,https://medpointcuracao.com/,,
osm:node:855681995,general_practitioner,Medi-Mere,52.3675578,5.1884461,"Bartokweg 161, 1311ZX, Almere",Almere,1311ZX,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,855681995,doctors,doctor,general,Medi-Mere,+31 36 532 99 88,https://www.medi-mere.com/locaties/medi-mere-almere-stad,,
osm:node:2591468535,general_practitioner,Medi-Mere,52.3352365,5.2214748,"Kerkstraat 90, 1354AC, Almere",Almere,1354AC,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2591468535,doctors,doctor,general,Medi-Mere,+31 36 532 99 88,https://www.medi-mere.com/locaties/medi-mere-almere-haven,,
osm:node:2834462230,general_practitioner,Medi-Mere,52.3479153,5.1542886,"Beneluxlaan 573, 1363BJ, Almere",Almere,1363BJ,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2834462230,doctors,doctor,general,Medi-Mere,+31 36 532 99 88,https://www.medi-mere.com/locaties/medi-mere-almere-poort,,
osm:node:2844783822,general_practitioner,Medi-Mere,52.3888731,5.2744124,"Haasweg 7, 1338AW, Almere",Almere,1338AW,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2844783822,doctors,doctor,general,Medi-Mere,+31 36 532 99 88,https://www.medi-mere.com/locaties/medi-mere-almere-buiten,,
osm:node:11198335702,general_practitioner,Medi-Mere,52.3459771,5.3175976,"Burchard de Volderstraat 77, 1349HJ, Almere",Almere,1349HJ,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,11198335702,doctors,doctor,general,Medi-Mere,+31 36 532 99 88,https://www.medi-mere.com/locaties/medi-mere-almere-hout,,
osm:node:11004273757,general_practitioner,MediHealthGroup,52.3347201,4.9579709,"Kruidenhof 3, 1112NV, Diemen",Diemen,1112NV,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,11004273757,doctors,doctor,allergology;cardiology;dermatology,,+31 15 203 5120,https://medihealthgroup.nl/locaties/medihealthgroup-diemen/,,
osm:node:4513695318,general_practitioner,Medical Specialist Center,50.7716422,6.023733,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,4513695318,doctors,doctor,,,,https://www.medicalspecialistcenter.com,,
osm:node:5246222030,general_practitioner,MedicalKinetics,51.5490119,5.067875,"Korvelplein 197-198, 5025JX, Tilburg",Tilburg,5025JX,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,5246222030,doctors,doctor,physiotherapy,,,https://www.medicalkinetics.nl/,,
osm:node:3793341063,general_practitioner,Medicor,52.067263,4.2975149,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,3793341063,doctors,doctor,,,,,,
osm:node:2727888361,general_practitioner,Medicor,52.0677671,4.2968604,"De Heemstraat 68A, 2525EL, 's-Gravenhage",'s-Gravenhage,2525EL,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2727888361,doctors,doctor,,,,,,
osm:node:2809353269,general_practitioner,Medioo,51.6519542,4.0305988,"Molenweg 61, 4307AH, Oosterland",Oosterland,4307AH,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2809353269,doctors,doctor,general,M. Nibbelink-Smits;E. van Keeken;T.J.E. Moret-Slager;S. Tuns,+31 111 641 280,https://hapoosterland.praktijkinfo.nl/,,
osm:node:2701985628,general_practitioner,Mediot Rijbewijskeuringen,52.0970578,5.1164319,"Gruttershof 34, 3514AW, Utrecht",Utrecht,3514AW,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2701985628,,doctor,,,+31 85 047 0367,https://www.mediot.eu,,
osm:node:2659291870,general_practitioner,Medipark,51.6616095,5.6239391,"Hyacintstraat 3, 5402ZG, Uden",Uden,5402ZG,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2659291870,doctors,doctor,,,,,,
osm:way:277200106,general_practitioner,Medisch Centrum,52.6977877,5.2365644,"Hoofdstraat 25, 1611AB, Bovenkarspel",Bovenkarspel,1611AB,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,way,277200106,doctors,doctor,,,,,,
osm:node:701441550,general_practitioner,Medisch Centrum,51.5701017,5.3719466,"Nieuwstraat 6a, 5298CL, Liempde",Liempde,5298CL,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,701441550,doctors,,,,,,,
osm:node:2739349378,general_practitioner,Medisch Centrum Aalsterweg,51.4214988,5.4851457,"Aalsterweg 183, 5644RA, Eindhoven",Eindhoven,5644RA,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2739349378,doctors,doctor,,,,https://huisartsenaalsterweg.nl/,,
osm:node:2812147483,general_practitioner,Medisch Centrum Amby,50.8642383,5.7318657,"Severenplein 26, 6225AZ, Maastricht",Maastricht,6225AZ,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2812147483,doctors,,,,+31 43 3624135,https://huisartsenamby.nl,,
osm:node:11119245544,general_practitioner,Medisch Centrum Amsterdam West,52.3557773,4.8221123,"Pieter Calandlaan 101, 1065KK, Amsterdam",Amsterdam,1065KK,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,11119245544,doctors,doctor,Groepspraktijk,,,,,
osm:node:2788356056,general_practitioner,Medisch Centrum Beesd,51.8912364,5.1920791,"Homburg 1, 4153BS, Beesd",Beesd,4153BS,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2788356056,doctors,doctor,,,,,,
osm:node:2794890120,general_practitioner,Medisch Centrum Bellingwolde,53.108126,7.1557296,"Hoofdweg 109, 9695AD, Bellingwolde",Bellingwolde,9695AD,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2794890120,doctors,,,,,https://www.huisartsenbellingwolde.nl/,,
osm:way:277564374,general_practitioner,Medisch Centrum Bodegraven,52.0879803,4.7487936,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,way,277564374,doctors,centre,,,,,,
osm:node:3946685185,general_practitioner,Medisch Centrum Borrendamme,51.6491346,3.9074509,"Borrendamme 10, 4301VD, Zierikzee",Zierikzee,4301VD,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,3946685185,doctors,centre,,,,https://borrendamme.nl,,
osm:way:290017049,general_practitioner,Medisch Centrum Bredeweg,51.1922533,6.0034988,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,way,290017049,doctors,centre,general,,,,,
osm:node:1771246528,general_practitioner,Medisch Centrum Brielle,51.8975386,4.1746868,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,1771246528,doctors,doctor,,,,https://www.medischcentrumbrielle.nl/,,
osm:node:13237124672,general_practitioner,Medisch Centrum Brinkgreven,52.2614623,6.1807973,"Nico Bolkesteinlaan 1, 7416SB, Deventer",Deventer,7416SB,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,13237124672,doctors,doctor,,,+31 570 622400,https://www.medischcentrumbrinkgreven.nl,,
osm:way:585750372,general_practitioner,Medisch Centrum Buitenhove,53.1952677,5.8139873,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,way,585750372,doctors,doctor,,,,https://buitenhove.nl,,
osm:node:2889275437,general_practitioner,Medisch Centrum Bussum Zuid,52.2663415,5.1787708,"Piet Heinlaan 50B, 1403TZ, Bussum",Bussum,1403TZ,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2889275437,doctors,doctor,general,,+31 35 750 2935,https://mcbz.nl,,
osm:node:2804506224,general_practitioner,Medisch Centrum Caberg,50.8596798,5.6691974,"Clavecymbelstraat 39, 6217CR, Maastricht",Maastricht,6217CR,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2804506224,doctors,doctor,,,,,,
osm:node:7292126985,general_practitioner,Medisch Centrum Corbulo,52.0754978,4.3616563,"Prins Bernhardlaan 185, 2273DP, Voorburg",Voorburg,2273DP,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,7292126985,doctors,doctor,general,,,https://rhmdc.nl/locaties/medisch-centrum-corbulo,,
osm:node:12775787156,general_practitioner,Medisch Centrum De Kolk,52.4353622,4.8784156,"Zuideinde 80, 1511GH, Oostzaan",Oostzaan,1511GH,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,12775787156,doctors,doctor,,,,,,
osm:node:2674632038,general_practitioner,Medisch Centrum De Kuip,52.2481919,6.2233066,"Holterweg 108A, 7429AH, Colmschate",Colmschate,7429AH,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2674632038,doctors,doctor,,,,,,
osm:node:2867067470,general_practitioner,Medisch Centrum De Linde,50.8737918,6.0687598,"Lindenhof 1, 6463GL, Kerkrade",Kerkrade,6463GL,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2867067470,doctors,doctor,,,,https://www.mcdelinde.nl,,
osm:node:6592859365,general_practitioner,Medisch Centrum De Linden,51.511413,5.4904114,"17 Septemberplein 59a, 5691DG, Son en Breugel",Son en Breugel,5691DG,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,6592859365,doctors,doctor,general,,,,,
osm:node:8368040105,general_practitioner,Medisch Centrum De Overkant,52.3155462,4.9679324,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,8368040105,doctors,doctor,,,,,,
osm:node:9403500726,general_practitioner,Medisch Centrum De Vaart,52.4399142,4.8154694,"Irene Vorrinkplein 40F, 1506WR, Zaandam",Zaandam,1506WR,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,9403500726,doctors,yes,,,,https://huisartszaandam.praktijkinfo.nl/medisch-centrum-de-vaart/,,
osm:node:2829178773,general_practitioner,Medisch Centrum Dommelen,51.358313,5.4296933,"Stokerwei 8A, 5551RL, Valkenswaard",Valkenswaard,5551RL,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2829178773,doctors,centre,,,+31 40 2019555,https://www.mcdommelen.nl,,
osm:node:2744509895,general_practitioner,Medisch Centrum Eudokia,52.210161,6.8632096,"Zweringweg 211, 7545CV, Enschede",Enschede,7545CV,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2744509895,doctors,doctor,,,,https://mceudokia.uwgezondheidscentrumonline.nl/,,
osm:way:272239970,general_practitioner,Medisch Centrum Heeten,52.33066,6.2863128,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,way,272239970,doctors,doctor,,,,,,
osm:node:3781490779,general_practitioner,Medisch Centrum Helvoirt,51.6288642,5.2245748,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,3781490779,doctors,doctor,,,,,,
osm:node:2790553261,general_practitioner,Medisch Centrum Hengelo,52.2531256,6.8009787,"Lodewijkstraat 61, 7553LN, Hengelo",Hengelo,7553LN,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2790553261,doctors,doctor,general,,,https://www.medischcentrumhengelo.nl/,,
osm:way:279275881,general_practitioner,Medisch Centrum Hofspoor,52.0245374,5.1778118,"Hofspoor 4, 3994VZ, Houten",Houten,3994VZ,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,way,279275881,doctors,centre,,,,https://zorginhouten.nl/medisch-centrum-hofspoor/,,
osm:node:1938130649,general_practitioner,Medisch Centrum Hollands Spoor,52.0719178,4.3200274,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,1938130649,doctors,doctor,,,,http://www.medischcentrumhs.nl,,
osm:way:295734544,general_practitioner,Medisch Centrum Hoogezand-Sappemeer,53.1597655,6.7531502,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,way,295734544,doctors,centre,,,,https://www.mch-s.nl/,,
osm:node:2677004347,general_practitioner,Medisch Centrum Keizershoed,52.2655324,6.1716186,"Louis Pasteurstraat 10, 7415EP, Deventer",Deventer,7415EP,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2677004347,doctors,,,,,,,
osm:node:2872976359,general_practitioner,Medisch Centrum Kerkrade West,50.860979,6.0316987,"Kampstraat 45, 6466BR, Kerkrade",Kerkrade,6466BR,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2872976359,doctors,doctor,,,,,,
osm:node:4045550981,general_practitioner,Medisch Centrum Klaaswaal,51.7699754,4.4463524,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,4045550981,doctors,,,,,,,
osm:way:278645780,general_practitioner,Medisch Centrum Kluis,50.9600111,5.833693,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,way,278645780,doctors,doctor,,,,,,
osm:node:8377035064,general_practitioner,Medisch Centrum Koornhorst,52.3187436,4.9861967,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,8377035064,doctors,doctor,,,,https://www.mc-koornhorst.nl,,
osm:node:3013358356,general_practitioner,Medisch Centrum Kortenoord,51.9732844,5.6510889,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,3013358356,doctors,doctor,general,,,,,
