acute_obstetrics_flag,address,amenity,city,collaboration,facility_id,healthcare,healthcare_speciality,hospital_type,latitude,layer,longitude,name,operator,osm_id,osm_type,phone,postcode,rd_x,rd_y,seh_flag,source,source_detail,website
,,doctors,,,osm:node:3793341063,doctor,,,52.067263,general_practitioner,4.2975149,Medicor,,3793341063,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"De Heemstraat 68A, 2525EL, 's-Gravenhage",doctors,'s-Gravenhage,,osm:node:2727888361,doctor,,,52.0677671,general_practitioner,4.2968604,Medicor,,2727888361,node,,2525EL,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Molenweg 61, 4307AH, Oosterland",doctors,Oosterland,,osm:node:2809353269,doctor,general,,51.6519542,general_practitioner,4.0305988,Medioo,M. Nibbelink-Smits;E. van Keeken;T.J.E. Moret-Slager;S. Tuns,2809353269,node,+31 111 641 280,4307AH,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://hapoosterland.praktijkinfo.nl/
,"Gruttershof 34, 3514AW, Utrecht",,Utrecht,,osm:node:2701985628,doctor,,,52.0970578,general_practitioner,5.1164319,Mediot Rijbewijskeuringen,,2701985628,node,+31 85 047 0367,3514AW,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.mediot.eu
,"Hyacintstraat 3, 5402ZG, Uden",doctors,Uden,,osm:node:2659291870,doctor,,,51.6616095,general_practitioner,5.6239391,Medipark,,2659291870,node,,5402ZG,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Hoofdstraat 25, 1611AB, Bovenkarspel",doctors,Bovenkarspel,,osm:way:277200106,doctor,,,52.6977877,general_practitioner,5.2365644,Medisch Centrum,,277200106,way,,1611AB,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Nieuwstraat 6a, 5298CL, Liempde",doctors,Liempde,,osm:node:701441550,,,,51.5701017,general_practitioner,5.3719466,Medisch Centrum,,701441550,node,,5298CL,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Aalsterweg 183, 5644RA, Eindhoven",doctors,Eindhoven,,osm:node:2739349378,doctor,,,51.4214988,general_practitioner,5.4851457,Medisch Centrum Aalsterweg,,2739349378,node,,5644RA,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://huisartsenaalsterweg.nl/
,"Severenplein 26, 6225AZ, Maastricht",doctors,Maastricht,,osm:node:2812147483,,,,50.8642383,general_practitioner,5.7318657,Medisch Centrum Amby,,2812147483,node,+31 43 3624135,6225AZ,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://huisartsenamby.nl
,"Pieter Calandlaan 101, 1065KK, Amsterdam",doctors,Amsterdam,,osm:node:11119245544,doctor,Groepspraktijk,,52.3557773,general_practitioner,4.8221123,Medisch Centrum Amsterdam West,,11119245544,node,,1065KK,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Homburg 1, 4153BS, Beesd",doctors,Beesd,,osm:node:2788356056,doctor,,,51.8912364,general_practitioner,5.1920791,Medisch Centrum Beesd,,2788356056,node,,4153BS,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Hoofdweg 109, 9695AD, Bellingwolde",doctors,Bellingwolde,,osm:node:2794890120,,,,53.108126,general_practitioner,7.1557296,Medisch Centrum Bellingwolde,,2794890120,node,,9695AD,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.huisartsenbellingwolde.nl/
,,doctors,,,osm:way:277564374,centre,,,52.0879803,general_practitioner,4.7487936,Medisch Centrum Bodegraven,,277564374,way,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Borrendamme 10, 4301VD, Zierikzee",doctors,Zierikzee,,osm:node:3946685185,centre,,,51.6491346,general_practitioner,3.9074509,Medisch Centrum Borrendamme,,3946685185,node,,4301VD,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://borrendamme.nl
,,doctors,,,osm:way:290017049,centre,general,,51.1922533,general_practitioner,6.0034988,Medisch Centrum Bredeweg,,290017049,way,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,,doctors,,,osm:node:1771246528,doctor,,,51.8975386,general_practitioner,4.1746868,Medisch Centrum Brielle,,1771246528,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.medischcentrumbrielle.nl/
,"Nico Bolkesteinlaan 1, 7416SB, Deventer",doctors,Deventer,,osm:node:13237124672,doctor,,,52.2614623,general_practitioner,6.1807973,Medisch Centrum Brinkgreven,,13237124672,node,+31 570 622400,7416SB,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.medischcentrumbrinkgreven.nl
,,doctors,,,osm:way:585750372,doctor,,,53.1952677,general_practitioner,5.8139873,Medisch Centrum Buitenhove,,585750372,way,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://buitenhove.nl
,"Piet Heinlaan 50B, 1403TZ, Bussum",doctors,Bussum,,osm:node:2889275437,doctor,general,,52.2663415,general_practitioner,5.1787708,Medisch Centrum Bussum Zuid,,2889275437,node,+31 35 750 2935,1403TZ,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://mcbz.nl
,"Clavecymbelstraat 39, 6217CR, Maastricht",doctors,Maastricht,,osm:node:2804506224,doctor,,,50.8596798,general_practitioner,5.6691974,Medisch Centrum Caberg,,2804506224,node,,6217CR,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Prins Bernhardlaan 185, 2273DP, Voorburg",doctors,Voorburg,,osm:node:7292126985,doctor,general,,52.0754978,general_practitioner,4.3616563,Medisch Centrum Corbulo,,7292126985,node,,2273DP,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://rhmdc.nl/locaties/medisch-centrum-corbulo
,"Zuideinde 80, 1511GH, Oostzaan",doctors,Oostzaan,,osm:node:12775787156,doctor,,,52.4353622,general_practitioner,4.8784156,Medisch Centrum De Kolk,,12775787156,node,,1511GH,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Holterweg 108A, 7429AH, Colmschate",doctors,Colmschate,,osm:node:2674632038,doctor,,,52.2481919,general_practitioner,6.2233066,Medisch Centrum De Kuip,,2674632038,node,,7429AH,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Lindenhof 1, 6463GL, Kerkrade",doctors,Kerkrade,,osm:node:2867067470,doctor,,,50.8737918,general_practitioner,6.0687598,Medisch Centrum De Linde,,2867067470,node,,6463GL,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.mcdelinde.nl
,"17 Septemberplein 59a, 5691DG, Son en Breugel",doctors,Son en Breugel,,osm:node:6592859365,doctor,general,,51.511413,general_practitioner,5.4904114,Medisch Centrum De Linden,,6592859365,node,,5691DG,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,,doctors,,,osm:node:8368040105,doctor,,,52.3155462,general_practitioner,4.9679324,Medisch Centrum De Overkant,,8368040105,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Irene Vorrinkplein 40F, 1506WR, Zaandam",doctors,Zaandam,,osm:node:9403500726,yes,,,52.4399142,general_practitioner,4.8154694,Medisch Centrum De Vaart,,9403500726,node,,1506WR,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://huisartszaandam.praktijkinfo.nl/medisch-centrum-de-vaart/
,"Stokerwei 8A, 5551RL, Valkenswaard",doctors,Valkenswaard,,osm:node:2829178773,centre,,,51.358313,general_practitioner,5.4296933,Medisch Centrum Dommelen,,2829178773,node,+31 40 2019555,5551RL,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.mcdommelen.nl
,"Zweringweg 211, 7545CV, Enschede",doctors,Enschede,,osm:node:2744509895,doctor,,,52.210161,general_practitioner,6.8632096,Medisch Centrum Eudokia,,2744509895,node,,7545CV,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://mceudokia.uwgezondheidscentrumonline.nl/
,,doctors,,,osm:way:272239970,doctor,,,52.33066,general_practitioner,6.2863128,Medisch Centrum Heeten,,272239970,way,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,,doctors,,,osm:node:3781490779,doctor,,,51.6288642,general_practitioner,5.2245748,Medisch Centrum Helvoirt,,3781490779,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Lodewijkstraat 61, 7553LN, Hengelo",doctors,Hengelo,,osm:node:2790553261,doctor,general,,52.2531256,general_practitioner,6.8009787,Medisch Centrum Hengelo,,2790553261,node,,7553LN,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.medischcentrumhengelo.nl/
,"Hofspoor 4, 3994VZ, Houten",doctors,Houten,,osm:way:279275881,centre,,,52.0245374,general_practitioner,5.1778118,Medisch Centrum Hofspoor,,279275881,way,,3994VZ,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://zorginhouten.nl/medisch-centrum-hofspoor/
,,doctors,,,osm:node:1938130649,doctor,,,52.0719178,general_practitioner,4.3200274,Medisch Centrum Hollands Spoor,,1938130649,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,http://www.medischcentrumhs.nl
,,doctors,,,osm:way:295734544,centre,,,53.1597655,general_practitioner,6.7531502,Medisch Centrum Hoogezand-Sappemeer,,295734544,way,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.mch-s.nl/
,"Louis Pasteurstraat 10, 7415EP, Deventer",doctors,Deventer,,osm:node:2677004347,,,,52.2655324,general_practitioner,6.1716186,Medisch Centrum Keizershoed,,2677004347,node,,7415EP,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Kampstraat 45, 6466BR, Kerkrade",doctors,Kerkrade,,osm:node:2872976359,doctor,,,50.860979,general_practitioner,6.0316987,Medisch Centrum Kerkrade West,,2872976359,node,,6466BR,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,,doctors,,,osm:node:4045550981,,,,51.7699754,general_practitioner,4.4463524,Medisch Centrum Klaaswaal,,4045550981,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,,doctors,,,osm:way:278645780,doctor,,,50.9600111,general_practitioner,5.833693,Medisch Centrum Kluis,,278645780,way,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,,doctors,,,osm:node:8377035064,doctor,,,52.3187436,general_practitioner,4.9861967,Medisch Centrum Koornhorst,,8377035064,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.mc-koornhorst.nl
,,doctors,,,osm:node:3013358356,doctor,general,,51.9732844,general_practitioner,5.6510889,Medisch Centrum Kortenoord,,3013358356,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Kruidenlaan 276, 7443JV, Nijverdal",doctors,Nijverdal,,osm:node:13659494862,centre,,,52.3769553,general_practitioner,6.4840771,Medisch Centrum Kruidenwijk,,13659494862,node,+31 548 618000,7443JV,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://mckruidenwijk.praktijkinfo.nl/
,"Kruisstraat 39, 6461HA, Kerkrade",doctors,Kerkrade,,osm:node:2866399508,doctor,,,50.8603895,general_practitioner,6.0683721,Medisch Centrum Kruisstraat,,2866399508,node,,6461HA,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,,doctors,,,osm:way:286991908,centre,general,,51.3719831,general_practitioner,6.148802,Medisch Centrum Lambertus,,286991908,way,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Pijler 88, 6372ML, Landgraaf",doctors,Landgraaf,,osm:node:2848849594,doctor,general,,50.8826729,general_practitioner,6.0186549,Medisch Centrum Lichtenberg,,2848849594,node,+31 45 531 1322,6372ML,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://mclichtenberg.nl/
,"Almeloseweg 218, 7614LC, Mariaparochie",doctors,Mariaparochie,,osm:node:879151638,doctor,,,52.3785243,general_practitioner,6.7053951,Medisch Centrum Mariaparochie,,879151638,node,,7614LC,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,,doctors,,,osm:node:4601369864,centre,,,52.0673928,general_practitioner,4.296113,Medisch Centrum Medicaya,,4601369864,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Oranjepark 9, 3311LP, Dordrecht",doctors,Dordrecht,,osm:node:2782958186,doctor,,,51.8094359,general_practitioner,4.6753221,Medisch Centrum Merwesteijn,,2782958186,node,,3311LP,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,,doctors,,,osm:node:4432826192,centre,,,52.0763932,general_practitioner,4.8627167,Medisch Centrum Molenvliet,,4432826192,node,+31 348 410 762,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,,doctors,,,osm:way:278760444,doctor,,,52.0313158,general_practitioner,5.1722639,Medisch Centrum Molenzoom,,278760444,way,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Koningin Julianastraat 3, 6585XP, Mook",doctors,Mook,,osm:node:9248061309,doctor,general;psychiatry,,51.7515645,general_practitioner,5.8838338,Medisch Centrum Mook,,9248061309,node,+31 24 696 3933,6585XP,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Beuteweg 14, 6373LL, Landgraaf",doctors,Landgraaf,,osm:node:2882577180,doctor,,,50.9079448,general_practitioner,6.0347524,Medisch Centrum Nieuwenhagen,,2882577180,node,,6373LL,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Markt 25, 6361CB, Nuth",doctors,Nuth,,osm:node:2823180889,doctor,general,,50.9170085,general_practitioner,5.8842384,Medisch Centrum Nuth,,2823180889,node,,6361CB,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Nijkerkendijk 38-01, 7442LS, Nijverdal",doctors,Nijverdal,,osm:node:2846625604,centre,,,52.3605636,general_practitioner,6.4665998,Medisch Centrum Nĳverdal,,2846625604,node,,7442LS,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://mcnijverdal.nl
,"St. Agnetenweg 75, 6545AT, Nijmegen",doctors,Nijmegen,,osm:node:2949294683,doctor,,,51.8299096,general_practitioner,5.8014473,Medisch Centrum Onder de Linde,,2949294683,node,,6545AT,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://mc-onderdelinde.nl/
,,doctors,,,osm:node:1260595065,doctor;pharmacy,,,52.3589831,general_practitioner,4.9245091,Medisch Centrum Oost,,1260595065,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Energieplein 52, 5041NH, Tilburg",doctors,Tilburg,,osm:node:2850942070,doctor,general,,51.5640235,general_practitioner,5.0858043,Medisch Centrum Oud Noord,,2850942070,node,,5041NH,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Raadhuisstraat 26, 4698AK, Oud-Vossemeer",doctors,Oud-Vossemeer,,osm:node:2815930800,doctor,general,,51.5700195,general_practitioner,4.1978482,Medisch Centrum Oud-Vossemeer,I.M.C. Slokkers;G.H.F.M. van de Weijer,2815930800,node,+31 166 672 400,4698AK,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://mcoudvossemeer.uwartsonline.nl/
,"Van Diemenstraat 356, 1013CR, Amsterdam",,Amsterdam,,osm:node:2788044946,doctor,,,52.3901219,general_practitioner,4.8883298,Medisch Centrum Oude Houthaven,,2788044946,node,+31 20 623 7417,1013CR,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Oude Wal 24, 3193EN, Hoogvliet Rotterdam",doctors,Hoogvliet Rotterdam,,osm:node:6749189694,doctor,,,51.8706217,general_practitioner,4.3538517,Medisch Centrum Oude Wal,,6749189694,node,,3193EN,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.mcoudewal.nl
,,doctors,,,osm:node:3381890587,,,,52.0261557,general_practitioner,4.8689948,Medisch Centrum Oudewater,,3381890587,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://mcoudewater.praktijkinfo.nl/pagina/14/medisch-centrum-oudewater/
,"Botter 44 14, 8243JE, Lelystad",doctors,Lelystad,,osm:node:2923027060,doctor,,,52.503616,general_practitioner,5.4615901,Medisch Centrum Pandion,Medisch Centrum Pandion,2923027060,node,+31 320 260 865,8243JE,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.mcpandion.nl/
,"Parklaan 8, 2771GB, Boskoop",doctors,Boskoop,,osm:node:2695684090,doctor,general,,52.0776768,general_practitioner,4.6469895,Medisch Centrum Parklaan,,2695684090,node,,2771GB,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.mcparklaan.eu
,"Paasdijkstraat 4, 4693BR, Poortvliet",doctors,Poortvliet,,osm:node:2816409076,doctor,general,,51.5445708,general_practitioner,4.1465603,Medisch Centrum Poortvliet-Scherpenisse,,2816409076,node,+31 166 612 400,4693BR,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://mcpoortvlietscherpenisse.praktijkinfo.nl/
,,doctors,,,osm:way:271242656,doctor,,,50.9549923,general_practitioner,5.8698987,Medisch Centrum Puth,,271242656,way,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Putstraat 32, 6372BK, Landgraaf",doctors,Landgraaf,,osm:node:11554650316,doctor,,,50.8899586,general_practitioner,6.0161278,Medisch Centrum Putstraat,,11554650316,node,,6372BK,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Kaarde 13, 2811RW, Reeuwijk",doctors,Reeuwijk,,osm:node:2729667556,centre,,,52.0456907,general_practitioner,4.7301461,Medisch Centrum Reeuwijk,,2729667556,node,+31 182 393244,2811RW,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.mcreeuwijk.nl
,"Dorpsweg 26a, 2811KH, Reeuwijk",doctors,Reeuwijk,,osm:node:11969230095,centre,,,52.0551688,general_practitioner,4.6920434,Medisch Centrum Reeuwijk,,11969230095,node,+31 182 393244,2811KH,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.mcreeuwijk.nl
,,doctors,,,osm:way:220534028,doctor,,,52.3019333,general_practitioner,6.5188529,Medisch Centrum Rijssen,,220534028,way,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Burgemeester Vogelaarstraat 2A, 4416BP, Kruiningen",doctors,Kruiningen,,osm:node:2866663484,doctor,general,,51.4486171,general_practitioner,4.0363027,Medisch Centrum Rilland-Kruiningen,,2866663484,node,+31 113 381 566,4416BP,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://mcrilland-kruiningen.praktijkinfo.nl/kruiningen/
,"Hontestraat 1, 4411CK, Rilland",doctors,Rilland,,osm:node:2859030274,doctor,,,51.4185452,general_practitioner,4.1845936,Medisch Centrum Rilland-Kruiningen,,2859030274,node,+31 113 551 343,4411CK,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://mcrilland-kruiningen.praktijkinfo.nl/rilland/
,,doctors,,,osm:node:1685907692,doctor,,,51.9570391,general_practitioner,4.4668552,Medisch Centrum Schiebroek,,1685907692,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,,doctors,,,osm:node:2160647565,doctor,,,51.916671,general_practitioner,4.408245,Medisch Centrum Schiedam,,2160647565,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"St. Annastraat 180, 6525GW, Nijmegen",doctors,Nijmegen,,osm:node:12093203641,,,,51.8319637,general_practitioner,5.8579722,Medisch Centrum Sint Anna,,12093203641,node,,6525GW,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.medischcentrumsintanna.nl/
,,doctors,,,osm:node:2396284507,doctor,,,50.9973247,general_practitioner,5.8892207,Medisch Centrum Sittard Oost,,2396284507,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Schaepmanstraat 24, 3027CD, Rotterdam",doctors,Rotterdam,,osm:node:2796631375,doctor,,,51.9154085,general_practitioner,4.4369544,Medisch Centrum Spangen,,2796631375,node,,3027CD,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"JC van Andelweg 2, 7951DT, Staphorst",doctors,Staphorst,,osm:node:2705821191,,,,52.6360791,general_practitioner,6.2151138,Medisch Centrum Staphorst,,2705821191,node,,7951DT,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://huisartsenstaphorst.praktijkinfo.nl/huisartsenpost
,"Thomsonplein 18, 2565KT, 's-Gravenhage",doctors,'s-Gravenhage,,osm:node:2731705353,centre,physiotherapy,,52.0794558,general_practitioner,4.2705654,Medisch Centrum Thomsonplein,,2731705353,node,+31 70 213 6829,2565KT,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Thomsonplein 23, 2565KV, 's-Gravenhage",doctors,'s-Gravenhage,,osm:node:2731718753,centre,general,,52.079134,general_practitioner,4.2708079,Medisch Centrum Thomsonplein,,2731718753,node,+31 70 345 6877,2565KV,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,,doctors,,,osm:node:1702720055,doctor,,,51.8236284,general_practitioner,4.7847928,Medisch Centrum Thorbecke,,1702720055,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://mcthorbecke.nl/
,"Joannes Tolliusstraat 30, 3818NB, Amersfoort",doctors,Amersfoort,,osm:node:2683045485,doctor,,,52.1498881,general_practitioner,5.381835,"Medisch Centrum Tollius, Huisartsen",,2683045485,node,+31 33 463 1192,3818NB,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://tolliusstraat.praktijkinfo.nl/
